id_aircraft;n-number;company_id;model_id;engine_id;aircraft_type_id;year
1;215NV;83;32;1;1;2000
2;216NV;83;32;1;1;2000
3;217NV;83;32;1;1;2000
4;218NV;83;32;1;1;2000
5;219NV;83;32;1;1;2000
6;220NV;83;32;1;1;2000
7;221NV;83;32;1;1;2000
8;222NV;83;32;1;1;
9;223NV;83;32;1;1;
10;224NV;83;32;1;1;
11;225NV;83;32;1;1;1997
12;226NV;83;32;1;1;1997
13;227NV;83;32;1;1;1997
14;228NV;83;32;1;1;1997
15;229NV;83;32;1;1;1997
16;230NV;83;32;1;1;2001
17;231NV;83;32;1;1;2000
18;232NV;83;32;1;1;2000
19;233NV;83;32;1;1;2003
20;234NV;83;32;1;1;2001
21;235NV;83;32;1;1;
22;236NV;88;32;1;1;
23;237NV;88;32;1;1;
24;240NV;83;32;1;1;2000
25;241NV;83;32;1;1;2000
26;242NV;83;32;1;1;
27;243NV;83;32;1;1;
28;244NV;83;32;1;1;
29;245NV;83;32;1;1;
30;246NV;15;32;1;1;2017
31;247NV;83;32;1;1;2017
32;248NV;83;32;1;1;2017
33;249NV;83;32;1;1;2017
34;250NV;83;32;1;1;2017
35;251NV;15;32;1;1;2017
36;252NV;15;32;1;1;2017
37;253NV;15;32;1;1;2017
38;254NV;15;32;1;1;2017
39;255NV;15;32;1;1;2017
40;256NV;15;32;1;1;2018
41;257NV;15;32;1;1;2018
42;258NV;21;32;1;1;2009
43;259NV;21;32;1;1;2009
44;260NV;21;32;1;1;2009
45;261NV;21;32;1;1;2009
46;262NV;21;32;1;1;2009
47;271NV;15;32;1;1;2006
48;272NV;15;32;1;1;2007
49;273NV;15;32;1;1;2007
50;274NV;15;32;1;1;2007
51;275NV;83;32;1;1;
52;276NV;15;32;1;1;2019
53;277NV;83;32;1;1;2007
54;279NV;83;32;1;1;
55;280NV;37;32;1;1;
56;281NV;37;32;1;1;
57;282NV;83;32;1;1;
58;283NV;15;32;1;1;
59;301NV;83;37;1;1;2004
60;302NV;83;37;1;1;2005
61;303NV;83;37;1;1;2004
62;304NV;83;37;1;1;2004
63;305NV;83;37;1;1;2005
64;306NV;83;37;1;1;2005
65;307NV;83;37;1;1;2005
66;308NV;83;37;1;1;
67;309NV;83;34;1;1;2007
68;310NV;83;37;1;1;2004
69;311NV;83;34;1;1;2006
70;312NV;83;34;1;1;2004
71;313NV;83;34;1;1;2004
72;314NV;83;34;1;1;
73;315NV;83;34;1;1;
74;316NV;83;34;1;1;2005
75;317NV;83;34;1;1;2005
76;318NV;83;34;1;1;2005
77;319NV;83;34;1;1;2005
78;320NV;83;34;1;1;
79;321NV;83;34;1;1;
80;322NV;83;34;1;1;
81;323NV;83;34;1;1;
82;324NV;83;37;1;1;2006
83;325NV;83;37;1;1;
84;326NV;83;34;1;1;2005
85;327NV;83;34;1;1;2005
86;328NV;83;34;1;1;2006
87;329NV;83;34;1;1;
88;330NV;83;34;1;1;2006
89;331NV;83;34;1;1;
90;332NV;83;34;1;1;
91;333NV;83;34;1;1;
92;334NV;83;34;1;1;2006
93;335NV;83;34;1;1;2006
94;336NV;83;34;1;1;2004
95;337NV;83;34;1;1;2004
96;338NV;83;37;1;1;
97;N101DQ;33;29;1;1;2020
98;N101DU;21;172;1;1;2018
99;N101HQ;73;4;1;1;2007
100;N101NN;93;25;1;1;2013
101;N102DN;33;29;1;1;2020
102;N102DU;21;172;1;1;
103;N102HQ;73;4;1;1;2007
104;N102NN;93;25;1;1;2013
105;N102UW;93;32;1;1;1998
106;N103DU;33;172;1;1;
107;N103HQ;73;4;1;1;2007
108;N103NN;93;25;1;1;2013
109;N103SY;79;4;1;1;2014
110;N103US;93;32;1;1;1999
111;N104DU;33;172;1;1;
112;N104HQ;73;4;1;1;2007
113;N104NN;93;25;1;1;2013
114;N104UW;93;32;1;1;1999
115;N10575;89;135;1;1;2002
116;N105DU;21;172;1;1;2019
117;N105HQ;73;4;1;1;2007
118;N105NN;93;25;1;1;2013
119;N105SY;79;4;1;1;2014
120;N105UW;93;32;1;1;1999
121;N106HQ;73;4;1;1;2007
122;N106NN;93;25;1;1;2014
123;N106SY;79;4;1;1;2014
124;N107DU;21;172;1;1;2019
125;N107HQ;73;4;1;1;2007
126;N107NN;93;25;1;1;2014
127;N107SY;79;4;1;1;2014
128;N107US;16;32;1;1;1999
129;N108DQ;21;172;1;1;
130;N108HQ;73;4;1;1;2007
131;N108NN;16;25;1;1;2014
132;N108SY;79;4;1;1;2014
133;N108UW;16;32;1;1;1999
134;N109DU;21;172;1;1;2019
135;N109HQ;94;4;1;1;2007
136;N109NN;93;25;1;1;2014
137;N109SY;79;4;1;1;2014
138;N109UW;16;32;1;1;1999
139;N110AN;16;25;1;1;2014
140;N110DU;21;172;1;1;2019
141;N110HQ;94;4;1;1;2007
142;N110SY;79;4;1;1;2014
143;N110UW;16;32;1;1;1999
144;N11106;89;132;1;1;2002
145;N11107;89;132;1;1;2002
146;N11109;89;132;1;1;2002
147;N11164;89;132;1;1;2004
148;N11165;89;132;1;1;2004
149;N11184;89;132;1;1;2005
150;N11189;89;132;1;1;2005
151;N11192;89;132;1;1;2005
152;N111HQ;94;4;1;1;2007
153;N111NG;21;172;1;1;2019
154;N111US;16;32;1;1;1999
155;N111ZM;16;25;1;1;2014
156;N11206;93;80;1;1;2000
157;N112AN;16;25;1;1;2014
158;N112DU;21;172;1;1;2019
159;N112HQ;73;4;1;1;2007
160;N112US;21;32;1;1;1999
161;N113AN;16;25;1;1;2014
162;N113DQ;21;172;1;1;2019
163;N113HQ;73;4;1;1;2007
164;N113SY;79;4;1;1;2014
165;N114DU;21;172;1;1;2019
166;N114HQ;73;4;1;1;2007
167;N114NN;16;25;1;1;2014
168;N114SY;79;4;1;1;2014
169;N114UW;16;32;1;1;1999
170;N11535;89;135;1;1;2001
171;N11536;89;135;1;1;2001
172;N11539;89;135;1;1;2001
173;N11544;89;135;1;1;2002
174;N11547;89;135;1;1;2002
175;N11548;89;135;1;1;2002
176;N11551;89;135;1;1;2002
177;N115DU;21;172;1;1;2019
178;N115HQ;73;4;1;1;2007
179;N115NN;16;25;1;1;2014
180;N116AN;93;25;1;1;2014
181;N116DU;33;172;1;1;2019
182;N116HQ;73;4;1;1;2007
183;N116SY;79;4;1;1;2014
184;N117AN;16;25;1;1;2014
185;N117DU;21;172;1;1;2019
186;N117HQ;73;4;1;1;2007
187;N117SY;79;4;1;1;2014
188;N117UW;93;32;1;1;2000
189;N118DU;21;172;1;1;2019
190;N118HQ;73;4;1;1;2007
191;N118NN;93;25;1;1;2014
192;N118SY;79;4;1;1;2014
193;N118US;93;32;1;1;2000
194;N119DU;21;172;1;1;2019
195;N119HQ;73;4;1;1;2007
196;N119NN;93;25;1;1;2014
197;N119SY;79;4;1;1;2014
198;N119US;93;32;1;1;2000
199;N12003;89;70;1;1;
200;N12004;89;70;1;1;2019
201;N12005;89;70;1;1;2019
202;N12006;89;70;1;1;2019
203;N1200K;33;75;1;1;1998
204;N12010;89;70;1;1;2019
205;N12012;89;70;1;1;2020
206;N1201P;33;75;1;1;1998
207;N12028;16;24;1;1;2015
208;N120DU;21;172;1;1;2019
209;N120EE;93;25;1;1;2014
210;N120HQ;73;4;1;1;2007
211;N120SY;79;4;1;1;2014
212;N12109;89;101;1;1;1994
213;N12114;89;101;1;1;1995
214;N12116;89;101;1;1;1996
215;N12125;93;101;1;1;1998
216;N12135;89;132;1;1;2003
217;N12142;89;132;1;1;2003
218;N12163;89;132;1;1;2004
219;N12166;89;132;1;1;2004
220;N12167;89;132;1;1;2004
221;N12172;89;132;1;1;2004
222;N121AN;93;25;1;1;2014
223;N121DU;21;172;1;1;2019
224;N121HQ;73;4;1;1;2007
225;N121SY;79;4;1;1;2014
226;N121UW;93;32;1;1;2000
227;N12201;89;132;1;1;2006
228;N12216;89;80;1;1;1998
229;N12218;89;80;1;1;1998
230;N12221;89;80;1;1;1998
231;N12225;89;80;1;1;1998
232;N12238;93;80;1;1;1999
233;N122DU;21;172;1;1;2019
234;N122HQ;73;4;1;1;2007
235;N122NN;93;25;1;1;2014
236;N122SY;79;4;1;1;2014
237;N122US;93;32;1;1;2000
238;N123DQ;21;172;1;1;2019
239;N123HQ;73;4;1;1;2007
240;N123NN;93;25;1;1;2014
241;N123UW;93;32;1;1;2000
242;N124AA;93;25;1;1;2014
243;N124DU;21;172;1;1;2019
244;N124HQ;73;4;1;1;2007
245;N124SY;79;4;1;1;2014
246;N124US;93;32;1;1;2000
247;N12540;89;135;1;1;2001
248;N12563;89;135;1;1;2002
249;N12564;89;135;1;1;2002
250;N12569;89;135;1;1;2002
251;N125AA;93;25;1;1;2014
252;N125DU;21;172;1;1;2019
253;N125HQ;73;4;1;1;2007
254;N125SY;79;4;1;1;2014
255;N125UW;16;32;1;1;2009
256;N126AN;93;25;1;1;2014
257;N126DU;21;172;1;1;2019
258;N126HQ;73;4;1;1;2008
259;N126UW;16;32;1;1;2009
260;N12754;93;71;1;1;2002
261;N127AA;93;25;1;1;2014
262;N127DU;21;172;1;1;2019
263;N127HQ;73;4;1;1;2008
264;N127SY;79;4;1;1;2014
265;N127UW;16;32;1;1;2010
266;N128AN;93;25;1;1;2014
267;N128DU;21;172;1;1;2019
268;N128HQ;73;4;1;1;2008
269;N128SY;79;4;1;1;2014
270;N128UW;16;32;1;1;2010
271;N12900;89;135;1;1;2001
272;N129AA;93;25;1;1;2014
273;N129DU;33;172;1;1;
274;N129HQ;73;4;1;1;2008
275;N130AN;93;25;1;1;2014
276;N130DU;33;172;1;1;2020
277;N130HQ;73;4;1;1;2008
278;N130SY;79;4;1;1;2015
279;N13110;89;101;1;1;1994
280;N13113;89;101;1;1;1995
281;N13118;89;132;1;1;2002
282;N13132;89;132;1;1;2003
283;N13138;89;101;1;1;1999
284;N131DU;33;172;1;1;
285;N131EV;33;119;1;1;2009
286;N131HQ;73;4;1;1;2008
287;N131NN;93;25;1;1;2015
288;N131SY;79;4;1;1;2015
289;N13227;89;80;1;1;1999
290;N13248;93;80;1;1;1999
291;N132AN;93;25;1;1;2015
292;N132EV;33;119;1;1;2009
293;N132HQ;73;4;1;1;2008
294;N132SY;79;4;1;1;2015
295;N133AN;93;25;1;1;2015
296;N133EV;33;119;1;1;2009
297;N133HQ;73;4;1;1;2008
298;N133SY;79;4;1;1;2015
299;N134AN;93;25;1;1;2015
300;N134EV;33;119;1;1;2009
301;N134HQ;73;4;1;1;2008
302;N134SY;79;4;1;1;2015
303;N13538;89;135;1;1;2001
304;N13553;89;135;1;1;2002
305;N135EV;33;119;1;1;2009
306;N135HQ;73;4;1;1;2008
307;N135NN;16;25;1;1;2015
308;N135SY;79;4;1;1;2015
309;N136AN;16;25;1;1;2015
310;N136EV;33;119;1;1;2009
311;N136HQ;73;4;1;1;2008
312;N136SY;79;4;1;1;2015
313;N13716;89;104;1;1;1998
314;N13718;89;104;1;1;1999
315;N13720;89;104;1;1;1999
316;N13750;93;104;1;1;1999
317;N137AA;16;25;1;1;2015
318;N137EV;33;119;1;1;2009
319;N137HQ;73;4;1;1;2008
320;N138AN;16;25;1;1;2015
321;N138EV;33;119;1;1;2009
322;N138HQ;73;4;1;1;2008
323;N138SY;79;4;1;1;2015
324;N13903;89;135;1;1;2001
325;N13908;89;135;1;1;2001
326;N13913;89;135;1;1;2001
327;N13954;89;92;1;1;2015
328;N13975;89;135;1;1;1999
329;N13978;89;135;1;1;1999
330;N13979;89;135;1;1;1999
331;N13988;89;135;1;1;2000
332;N13989;89;135;1;1;2000
333;N13992;89;135;1;1;2000
334;N13995;89;135;1;1;2000
335;N139AN;16;25;1;1;2015
336;N139SY;79;4;1;1;2015
337;N14001;89;70;1;1;2018
338;N14011;89;70;1;1;2019
339;N140AN;16;25;1;1;2015
340;N140LL;33;75;1;1;1993
341;N140SY;79;4;1;1;2015
342;N14102;89;101;1;1;1994
343;N14105;89;132;1;1;2002
344;N14106;89;101;1;1;1994
345;N14107;89;101;1;1;1994
346;N14115;93;101;1;1;1995
347;N14118;89;101;1;1;1997
348;N14120;89;101;1;1;1997
349;N14121;89;101;1;1;1997
350;N14148;89;132;1;1;2003
351;N14158;89;132;1;1;2004
352;N14180;89;132;1;1;2005
353;N14188;89;132;1;1;2005
354;N141NN;16;25;1;1;2015
355;N141SY;79;4;1;1;2015
356;N14203;89;132;1;1;2006
357;N14214;89;80;1;1;1998
358;N14219;89;80;1;1;1998
359;N14228;89;80;1;1;1999
360;N14230;93;80;1;1;1999
361;N14231;93;80;1;1;1999
362;N14235;89;80;1;1;1999
363;N14237;89;80;1;1;1999
364;N14240;89;80;1;1;1999
365;N14242;93;80;1;1;1999
366;N14249;89;80;1;1;1999
367;N14250;89;80;1;1;1999
368;N142AN;16;25;1;1;2015
369;N142SY;79;4;1;1;2015
370;N143AN;16;25;1;1;2015
371;N143SY;79;4;1;1;2015
372;N144AN;16;25;1;1;2015
373;N144SY;79;4;1;1;2015
374;N14542;89;135;1;1;2001
375;N14558;89;135;1;1;
376;N14562;89;135;1;1;2002
377;N14568;89;135;1;1;2002
378;N14570;89;135;1;1;2002
379;N14573;89;135;1;1;2002
380;N145AN;16;25;1;1;2015
381;N145SY;79;4;1;1;2015
382;N146AA;16;25;1;1;2015
383;N146PQ;33;119;1;1;2007
384;N146SY;79;4;1;1;2015
385;N14704;93;104;1;1;1998
386;N14731;89;104;1;1;1999
387;N14735;89;104;1;1;1999
388;N147AA;16;25;1;1;2015
389;N147PQ;33;119;1;1;2007
390;N148AN;16;25;1;1;2015
391;N148SY;79;4;1;1;2015
392;N14902;89;135;1;1;2001
393;N14904;89;135;1;1;2001
394;N14905;89;135;1;1;2001
395;N14907;89;135;1;1;2001
396;N14916;89;135;1;1;2001
397;N14977;89;135;1;1;1999
398;N14991;89;135;1;1;2000
399;N14993;89;135;1;1;2000
400;N149AN;16;25;1;1;2015
401;N149SY;79;4;1;1;2015
402;N150NN;16;25;1;1;2015
403;N150SY;79;4;1;1;2015
404;N150UW;16;29;1;1;2013
405;N151AN;16;25;1;1;2015
406;N151SY;79;4;1;1;2015
407;N151UW;16;29;1;1;2013
408;N152AA;16;25;1;1;2015
409;N152DL;33;54;1;1;1990
410;N152SY;79;4;1;1;2016
411;N152UW;16;29;1;1;2013
412;N153AN;16;25;1;1;2015
413;N153PQ;33;119;1;1;2007
414;N153SY;79;4;1;1;2016
415;N153UW;16;29;1;1;2013
416;N154AA;16;25;1;1;2016
417;N154DL;33;54;1;1;1991
418;N154SY;79;4;1;1;2016
419;N154UW;16;29;1;1;2013
420;N15555;89;135;1;1;
421;N15572;89;135;1;1;2002
422;N15574;89;135;1;1;
423;N155DL;33;54;1;1;1991
424;N155NN;16;25;1;1;2016
425;N155UW;16;29;1;1;2013
426;N156AN;16;25;1;1;2016
427;N156DL;33;54;1;1;1991
428;N156SY;79;4;1;1;2016
429;N156UW;16;29;1;1;2013
430;N15710;89;104;1;1;1998
431;N15712;89;104;1;1;1998
432;N15751;89;44;1;1;1999
433;N157AA;16;25;1;1;2016
434;N157SY;79;4;1;1;2016
435;N157UW;16;29;1;1;2013
436;N158AN;16;25;1;1;2016
437;N15910;89;135;1;1;2001
438;N15912;89;135;1;1;2001
439;N15969;89;92;1;1;2017
440;N15980;89;135;1;1;1999
441;N15983;89;135;1;1;2000
442;N15986;89;135;1;1;2000
443;N159AN;16;25;1;1;2016
444;N16008;89;70;1;1;2019
445;N16009;89;70;1;1;2019
446;N1602;33;75;1;1;1999
447;N1603;33;75;1;1;1999
448;N1604R;33;75;1;1;1999
449;N1605;33;75;1;1;1999
450;N16065;33;75;1;1;1999
451;N1607B;33;75;1;1;2000
452;N1608;33;75;1;1;2000
453;N1609;33;75;1;1;2000
454;N160AN;16;25;1;1;2016
455;N160SY;79;4;1;1;2016
456;N1610D;33;75;1;1;2000
457;N1611B;33;75;1;1;2000
458;N1612T;33;75;1;1;2001
459;N1613B;33;75;1;1;2001
460;N16149;89;132;1;1;2003
461;N16170;89;132;1;1;2004
462;N16178;89;132;1;1;2005
463;N161AA;16;25;1;1;2016
464;N161PQ;33;119;1;1;2008
465;N161SY;79;4;1;1;2016
466;N161UW;16;29;2;1;2001
467;N16217;89;80;1;1;1998
468;N16234;89;80;1;1;1999
469;N162AA;16;25;1;1;2016
470;N162PQ;33;119;1;1;2008
471;N162SY;79;4;1;1;2016
472;N162UW;16;29;2;1;2001
473;N163AA;16;25;1;1;2016
474;N163SY;79;4;1;1;2016
475;N163US;16;29;2;1;2001
476;N164NN;16;25;1;1;2016
477;N164SY;79;4;1;1;2016
478;N16541;89;135;1;1;2001
479;N16546;89;135;1;1;2002
480;N16559;89;135;1;1;2002
481;N16561;89;135;1;1;2002
482;N16571;89;135;1;1;2002
483;N165NN;16;25;1;1;2016
484;N165SY;79;4;1;1;2016
485;N165US;16;29;2;1;2001
486;N166NN;16;25;1;1;2016
487;N166PQ;33;119;1;1;2008
488;N166SY;79;4;1;1;2016
489;N16701;93;104;1;1;1998
490;N16703;93;104;1;1;1998
491;N16709;89;104;1;1;1998
492;N16713;93;104;1;1;1998
493;N16732;89;104;1;1;1999
494;N167AN;16;25;1;1;2016
495;N167SY;79;4;1;1;2016
496;N167US;93;29;2;1;2001
497;N168SY;79;4;1;1;2016
498;N16911;89;135;1;1;2001
499;N16976;89;135;1;1;1999
500;N16981;89;135;1;1;1999
501;N16987;89;135;1;1;2000
502;N169DZ;33;75;1;1;1998
503;N169UW;93;29;2;1;2001
504;N17002;89;70;1;1;2018
505;N170PQ;33;119;1;1;2008
506;N170SY;79;4;1;1;2015
507;N170US;16;29;2;1;2001
508;N17104;89;101;1;1;1994
509;N17105;89;101;1;1;1994
510;N17108;89;132;1;1;2002
511;N17115;89;132;1;1;2002
512;N17122;89;101;1;1;1997
513;N17126;89;101;1;1;1998
514;N17128;89;101;1;1;1998
515;N17133;93;101;1;1;1998
516;N17139;89;101;1;1;2000
517;N17159;89;132;1;1;2004
518;N17185;89;132;1;1;2005
519;N17196;93;132;1;1;2005
520;N171DN;33;75;1;1;1990
521;N171DZ;33;75;1;1;1998
522;N171SY;79;4;1;1;2015
523;N171US;93;29;2;1;2001
524;N17229;93;80;1;1;1999
525;N17233;93;80;1;1;1999
526;N17244;93;80;1;1;1999
527;N17245;89;80;1;1;1999
528;N172AJ;16;51;1;1;2002
529;N172DN;33;75;1;1;1990
530;N172DZ;33;75;1;1;1998
531;N172US;93;29;2;1;2001
532;N173AN;16;51;1;1;2002
533;N173DZ;33;75;1;1;1998
534;N173SY;79;4;1;1;2015
535;N173US;93;29;2;1;2001
536;N174DN;33;75;1;1;1990
537;N174DZ;33;75;1;1;1998
538;N174SY;79;4;1;1;2015
539;N174US;93;29;2;1;
540;N17560;89;135;1;1;2002
541;N175AN;16;51;1;1;2001
542;N175DN;33;75;1;1;1990
543;N175DZ;33;75;1;1;1999
544;N175SY;79;4;1;1;2015
545;N176AA;16;51;1;1;2002
546;N176DN;33;75;1;1;1990
547;N176DZ;33;75;1;1;1999
548;N176PQ;33;119;1;1;2008
549;N176SY;79;4;1;1;2016
550;N176UW;16;29;2;1;2001
551;N17719;89;104;1;1;1999
552;N17730;93;104;1;1;1999
553;N17752;89;44;1;1;1999
554;N17753;93;81;1;1;2002
555;N177AN;16;51;1;1;2002
556;N177DN;33;75;1;1;1991
557;N177DZ;33;75;1;1;1999
558;N177SY;79;4;1;1;2016
559;N177US;16;29;2;1;
560;N177XF;90;37;1;1;2006
561;N178DN;33;75;1;1;1991
562;N178DZ;33;75;1;1;2000
563;N178JB;48;130;1;1;2005
564;N178SY;79;4;1;1;2016
565;N178US;16;29;2;1;2001
566;N17963;89;92;1;1;2016
567;N17984;89;135;1;1;2000
568;N179DN;33;75;1;1;1991
569;N179JB;93;130;1;1;2005
570;N179SY;79;4;1;1;2016
571;N179UW;90;29;2;1;2001
572;N180DN;33;75;1;1;1992
573;N180US;90;29;2;1;2001
574;N18112;89;101;1;1;1995
575;N18119;89;101;1;1;1997
576;N181DN;33;75;1;1;1992
577;N181GJ;33;119;1;1;2008
578;N181PQ;33;119;1;1;2008
579;N181SY;79;4;1;1;2016
580;N181UW;16;29;2;1;
581;N18220;89;80;1;1;1998
582;N18223;89;80;1;1;1998
583;N18243;89;80;1;1;1999
584;N182DN;33;75;1;1;1992
585;N182GJ;33;119;1;1;2008
586;N182SY;79;4;1;1;2016
587;N182UW;90;29;2;1;2001
588;N183AN;16;51;1;1;1999
589;N183DN;33;75;1;1;1993
590;N183GJ;33;119;1;1;2008
591;N183JB;93;130;1;1;2005
592;N183SY;79;4;1;1;2016
593;N183UW;90;29;2;1;2001
594;N184AN;16;51;1;1;1999
595;N184DN;33;75;1;1;1993
596;N184GJ;33;119;1;1;2008
597;N184JB;93;130;1;1;2005
598;N184SY;79;4;1;1;2016
599;N184US;16;29;2;1;2002
600;N18556;89;135;1;1;2002
601;N18557;89;135;1;1;
602;N185AN;16;51;1;1;2001
603;N185DN;33;75;1;1;1995
604;N185GJ;33;119;1;1;2008
605;N185SY;79;4;1;1;2016
606;N185UW;16;29;2;1;2002
607;N186AN;16;51;1;1;2001
608;N186DN;33;75;1;1;1995
609;N186GJ;33;119;1;1;2008
610;N186PQ;33;119;1;1;2008
611;N186SY;79;4;1;1;2016
612;N186US;16;29;1;1;2002
613;N187AN;16;51;1;1;2001
614;N187DN;33;75;1;1;1996
615;N187GJ;33;119;1;1;2008
616;N187JB;93;130;1;1;2005
617;N187PQ;33;119;1;1;2008
618;N187SY;79;4;1;1;2017
619;N187US;16;29;1;1;2002
620;N188AN;16;51;1;1;2001
621;N188DN;33;75;1;1;1996
622;N188SY;79;4;1;1;2017
623;N188US;16;29;1;1;2002
624;N189AN;16;51;1;1;2001
625;N189DN;33;75;1;1;1997
626;N189SY;79;4;1;1;2017
627;N189UW;16;29;2;1;2001
628;N1902U;89;19;1;1;
629;N190AA;16;51;1;1;2001
630;N190DN;33;75;1;1;1997
631;N190JB;93;130;1;1;2005
632;N190UW;16;29;2;1;2001
633;N19117;89;101;1;1;1996
634;N19130;89;101;1;1;1998
635;N19136;89;101;1;1;1999
636;N19141;89;101;1;1;2000
637;N191AN;16;51;1;1;2001
638;N191DN;33;75;1;1;1997
639;N191SY;79;4;1;1;2017
640;N191UW;93;29;2;1;2001
641;N192AN;16;51;1;1;2001
642;N192DN;33;75;1;1;1997
643;N192JB;93;130;1;1;2005
644;N192SY;79;4;1;1;2017
645;N192UW;93;29;2;1;2001
646;N193AN;16;51;1;1;2001
647;N193DN;33;75;1;1;1997
648;N193JB;93;130;1;1;2005
649;N193SY;79;4;1;1;2017
650;N193UW;16;29;1;1;2008
651;N194AA;16;51;1;1;2001
652;N194DN;33;75;1;1;1997
653;N194SY;79;4;1;1;2017
654;N194UW;16;29;1;1;
655;N19554;89;135;1;1;2002
656;N195AN;16;51;1;1;2001
657;N195DN;33;75;1;1;1997
658;N195PQ;33;119;1;1;2008
659;N195SY;79;4;1;1;2017
660;N195UW;16;29;1;1;2008
661;N196AA;16;51;1;1;2001
662;N196DN;33;75;1;1;1997
663;N196SY;79;4;1;1;2018
664;N196UW;16;29;1;1;2009
665;N197AN;16;51;1;1;2001
666;N197DN;33;75;1;1;1997
667;N197JB;93;130;1;1;2006
668;N197PQ;33;119;1;1;2008
669;N197SY;79;4;1;1;2018
670;N197UW;16;29;1;1;2009
671;N198AA;16;51;1;1;2001
672;N198DN;33;75;1;1;1998
673;N198JB;93;130;1;1;2006
674;N198SY;79;4;1;1;2018
675;N198UW;16;29;1;1;2013
676;N19951;89;92;1;1;2014
677;N199AN;16;51;1;1;2001
678;N199DN;33;75;1;1;1998
679;N199SY;79;4;1;1;2018
680;N199UW;16;29;1;1;2013
681;N2002J;48;15;1;1;2019
682;N200JB;90;120;1;1;2020
683;N200NV;16;42;1;1;2016
684;N200PQ;33;119;1;1;2008
685;N200SY;79;4;1;1;2016
686;N200UU;16;103;1;1;1995
687;N200WN;80;57;1;1;2005
688;N2016J;48;15;1;1;2019
689;N2017J;48;15;1;1;2019
690;N201FR;88;32;1;1;2008
691;N201JQ;73;4;1;1;2008
692;N201LV;80;57;1;1;2005
693;N201UU;90;103;1;1;1995
694;N2027J;48;15;1;1;2019
695;N2029J;48;15;1;1;2019
696;N202FR;88;32;1;1;2008
697;N202HA;45;18;1;1;2017
698;N202JQ;73;4;1;1;2008
699;N202PS;79;118;1;1;2003
700;N202SY;79;4;1;1;2016
701;N202UW;90;103;1;1;1995
702;N202WN;80;57;1;1;2005
703;N2038J;48;15;1;1;2019
704;N203JB;93;130;1;1;2006
705;N203JQ;73;4;1;1;2008
706;N203SY;79;4;1;1;2016
707;N203UW;16;88;1;1;2000
708;N203WN;80;57;1;1;2005
709;N204HA;45;18;1;1;2017
710;N204JQ;73;4;1;1;2008
711;N204SY;79;4;1;1;2016
712;N204UA;89;102;1;1;1999
713;N204UW;16;88;1;1;2000
714;N204WN;80;57;1;1;2005
715;N205FR;93;32;1;1;2010
716;N205HA;45;18;1;1;2018
717;N205JQ;73;4;1;1;2008
718;N205SY;79;4;1;1;2017
719;N205UW;16;88;1;1;2000
720;N205WN;80;57;1;1;2005
721;N206FR;93;32;1;1;2010
722;N206JB;93;130;1;1;2006
723;N206JQ;73;4;1;1;2008
724;N206PS;79;118;1;1;2003
725;N206SY;79;4;1;1;2017
726;N206UA;89;102;1;1;1999
727;N206UW;16;103;1;1;1995
728;N206WN;80;57;1;1;2005
729;N207FR;93;32;1;1;2010
730;N207JQ;73;4;1;1;2008
731;N207PS;79;118;1;1;2003
732;N207SY;79;4;1;1;2017
733;N207UW;16;72;1;1;2001
734;N207WN;80;57;1;1;2005
735;N208HA;45;18;1;1;2018
736;N208JQ;73;4;1;1;2008
737;N208SY;79;4;1;1;2017
738;N208WN;80;57;1;1;2005
739;N20904;89;115;1;1;2012
740;N209HA;90;18;1;1;2018
741;N209JQ;73;4;1;1;2008
742;N209PS;16;118;1;1;
743;N209SY;79;4;1;1;2017
744;N209UA;89;102;1;1;1999
745;N209WN;80;57;1;1;2005
746;N210FR;21;32;1;1;2011
747;N210JQ;73;4;1;1;2008
748;N210UA;89;102;1;1;2000
749;N210WN;80;57;1;1;2005
750;N21108;89;101;1;1;1994
751;N211FR;21;32;1;1;2011
752;N211JQ;73;4;1;1;2008
753;N211SY;79;4;1;1;2017
754;N211UA;89;102;1;1;2000
755;N211WN;80;57;1;1;2005
756;N212HA;45;18;1;1;2018
757;N212JQ;73;4;1;1;2008
758;N212UA;89;102;1;1;2000
759;N212WN;80;57;1;1;2005
760;N2135U;89;114;1;1;2017
761;N2136U;89;114;1;1;2017
762;N2138U;89;114;1;1;2017
763;N213FR;21;32;1;1;2011
764;N213HA;93;18;1;1;2018
765;N213JQ;73;4;1;1;2008
766;N213PS;93;118;1;1;2003
767;N213SY;79;4;1;1;2017
768;N213UA;89;102;1;1;2000
769;N213WN;80;57;1;1;2005
770;N2140U;89;114;1;1;2017
771;N2142U;89;114;1;1;2017
772;N214AK;11;100;1;1;2019
773;N214HA;45;18;1;1;2018
774;N214JQ;73;4;1;1;2008
775;N214UA;89;102;1;1;2000
776;N214WN;80;57;1;1;2005
777;N21537;89;135;1;1;2001
778;N215AK;11;100;1;1;2019
779;N215HA;45;18;1;1;2018
780;N215JQ;73;4;1;1;2009
781;N215PS;16;118;1;1;2003
782;N215UA;89;102;1;1;2000
783;N215WN;80;57;1;1;2005
784;N216FR;21;32;1;1;2011
785;N216HA;45;18;1;1;2018
786;N216JB;93;130;1;1;2006
787;N216JQ;73;4;1;1;2009
788;N216PS;68;118;1;1;2003
789;N216UA;89;102;1;1;2000
790;N216WR;80;57;1;1;2005
791;N21723;89;104;1;1;1999
792;N217HA;45;18;1;1;2018
793;N217JC;80;57;1;1;2005
